Category,subCategory,Brand,Product,P/D/M,Kosher Symbol,Date Added,Notes,Guideline or Product
Spreads,Honey,Manuka Health (NZ),Honey,P,KKLA,,,Product
Spreads,Honey,Mossops (NZ),All pure honey.AlsoManuka Honey BIO Active +10Manuka Honey BIO Active +15Manuka Honey BIO Active +20Manuka Honey +15 UMF,P,KKLA,,,Product
Spreads,Peanut Butter,Eskal,Free Nut Butter –must have hechsher–At NW & PnS,P,OU,,,Product
Spreads,Peanut Butter,ETA  (Aust),Lemon Flavoured Spread,P,NKA,,,Product
Spreads,Peanut Butter,ETA  (Aust),Peanut Butter – Crunch & Smooth,P,NKA,,,Product
Spreads,Peanut Butter,ETA  (Aust),Peanut Butter & Honey,P,NKA,,,Product
Spreads,Peanut Butter,ETA  (Aust),Traditional Peanut Butter,P,NKA,,,Product
Spreads,Peanut Butter,Pic’s (NZ),Really Good Peanut Butter,P,,,,Product
Sweeteners & Sugar Substitutes,,Abbott,Sucaryl Liquid,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Abbott,Sucaryl Sachets,D,NKA,,,Product
Sweeteners & Sugar Substitutes,,Abbott,Sucaryl Tablets,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Granulated Sweetener,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Hernesetas Droplet – Liquid Sweetener,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Hernesetas Gold Tablets,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Hernesetas Liquid Sweetener,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Hernesetas Mini Sweets – Sweetener Tablet,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Hermes,Hernesetas Saccharin Sweetener Tablets,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Merisant / Equal,Equal Café Stick –If lactose is listed as an ingredient then the item is dairy.,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Merisant / Equal,Equal Pocket Collection,D,NKA,,,Product
Sweeteners & Sugar Substitutes,,Merisant / Equal,Equal Sachets –If lactose is listed as an ingredient then the item is dairy.,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Merisant / Equal,Equal Spoon for Spoon,P,NKA,,,Product
Sweeteners & Sugar Substitutes,,Merisant / Equal,Equal Tablets & refills,D,NKA,,,Product
Sweeteners & Sugar Substitutes,,Splenda (USA),Powder & Sachets-must have hechsher.,P,OU,,,Product
Sweeteners & Sugar Substitutes,,Wholesome Sweeteners (USA),Organic Sucanat (sugarcane),P,OU,,,Product
Syrup & Toppings,,,,,,,NOTE: All brands of PURE MAPLE SYRUP ‘Product of Canada’ are acceptable.,Guideline
Syrup & Toppings,,Buderim (Aust),Ginger in Syrup,P,NKA,,,Product
Syrup & Toppings,,Buderim (Aust),Sweet Ginger Topping,P,NKA,,,Product
Syrup & Toppings,,Camp,Pure Maple Syrup –only when bearing OU hechsher,P,OU,,,Product
Syrup & Toppings,,Caro,Corn Syrup–must have hechsher,P,OU,,,Product
Syrup & Toppings,,Chelsea (NZ),Golden Syrup,P,KKLA,,,Product
Syrup & Toppings,,Chelsea (NZ),Molasses,P,KKLA,,,Product
Syrup & Toppings,,Chelsea (NZ),Treacle,P,KKLA,,,Product
Syrup & Toppings,,Hershey’s (USA),Hot Fudge Topping – 453g jarmust have hechsher.-at Countdown.,D,OU,,,Product
Syrup & Toppings,,Natural Value (Canada),Organic Maple Syrup,P,KK,,,Product
Syrup & Toppings,,Tate & Lyle (UK),Lyle’s Pouring Syrup,P,NKA,,,Product
Tofu & Tempeh,,Mori-Nu (USA),Tofu– Soft Firm Extra Firm -Huckleberry & supermarkets,P,KSA,,,Product
Tofu & Tempeh,,Nutrisoy (Aust),Tofu – Organic Silken,P,NKA,,,Product
Tofu & Tempeh,,Nutrisoy (Aust),Tofu – Plain Firm Organic,P,NKA,,,Product
Tofu & Tempeh,,Nutrisoy (Aust),Tempeh – Mildly Spiced,P,NKA,,,Product
Tofu & Tempeh,,Nutrisoy (Aust),Tempeh – Plain Organic,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Mr & Mrs T,Bloody Mary Mix,P,OU,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Spring Valley (Aust),Tomato Juice– NOT KOSHER,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Sunraysia,Tomato Juice,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Golden Circle (Aust),Tomato Juice – 1 ltr plastic bottle,P,KA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Golden Circle (Aust),Chilled Tomato Juice – 2L,P,KA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Golden Circle (Aust),Classic 350ml Tomato Juice,P,KA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Juice,Watties,Tomato Juice -NOTKOSHER,NK,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,All Gold(SAfrica),Tomato Puree –at InsideAfrica,P,J,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,All Gold(SAfrica),Tomato Paste –at InsideAfrica,P,J,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,Leggo’s (Aust),Tomato Paste -140g TUB ONLY– provided that ‘contains milk’ is not in the ingred panel.,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,Leggo’s (Aust),Tomato Paste No Added Salt-140g tub ONLY– Milk must not be listed as an ingred.,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,Leggo’s (Aust),Tomato Paste Sachets,P,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,Leggo’s (Aust),Tomato Paste With Added Herbs or Spices – NOT KOSHER,NK,NKA,,,Product
Tomato Juice Sauce Puree & Paste,Tomato Puree Paste,Watties,NOT KOSHER – Tomato PasteNOT KOSHER – Tomato Puree,NK,,,,Product
Tomato Juice Sauce Puree & Paste,Tomatoes Dried,,,,,,Available at Greys Ave Deli,Guideline
Tomato Juice Sauce Puree & Paste,Tomatoes Dried,Great Lakes (Turkey),Semi Dried Tomatoes – Oil & Herbs-must have hechsher,P,SK,,,Product
Tomato Juice Sauce Puree & Paste,Tomatoes Dried,Great Lakes (Turkey),Sun Dried Ready to Eat Tomatoes No Oil No Fat-must have hechsher,P,SK,,,Product
Toothpaste  Dental Floss Mouthwash,,,,,,,Toothpaste is not food nor is it edible & according to many authorities does not need to be kosher. Therefore while not normally recommending ingredient listing as a means of determining the Kashrut of a product in the case of those wishing to be strict in regards to toothpaste it would be acceptable to rely on the ingredient listing. ,Guideline
Toothpaste  Dental Floss Mouthwash,,,,,,,Current practice is that both active & inactive ingredients are now listed on toothpaste containers. The two main ingredients in toothpaste manufacture are either glycerine (glycerol) or sorbitol.,Guideline
Toothpaste  Dental Floss Mouthwash,,,,,,,Glycerine is usually not kosher whereas sorbitol is kosher. If glycerine is listed as an ingredient then those wishing to be strict would not use that toothpaste. However if sorbitol is the primary ingredient & glycerine is not mentioned then the product would be acceptable even for those wishing to be strict.,Guideline
Toothpaste  Dental Floss Mouthwash,Dental Floss,Caredent Periotape,Waxed Dental Flossing Ribbon,P,NKA,,,Product
Toothpaste  Dental Floss Mouthwash,Dental Floss,Johnson & Johnson,Dental Floss (mint waxed & unwaxed),P,NKA,,,Product
Toothpaste  Dental Floss Mouthwash,Mouth Wash,Listerine,Mouthwash,P,NKA,,,Product
Toothpaste  Dental Floss Mouthwash,Mouth Wash,Listerine,Pocket Packs–Cool Mint Freshburst–Only ‘Made In USA’.,P,NKA,,,Product
Toothpaste  Dental Floss Mouthwash,Mouth Wash,Listermint,Mouthwash with Fluoride- (green colour)Only,P,NKA,,,Product
Toothpaste  Dental Floss Mouthwash,Mouth Wash,Steradent,Powder & Tablets,P,NKA,,,Product
Vegetables,Vegetables - Dried,,,,,,NOTE: All dried Beans Lentils Grains Seeds are acceptable. London Kosher,Guideline
Vegetables,Vegetables – Fresh,,,,,,FRESH RAW VEGETABLES are kosher but should always be thoroughly checked for worms & insects.,Guideline
Vegetables,Vegetables – Fresh,,,,,,GARLIC - PROCESSED PEELED GARLIC is NOT ACCEPTABLE.,Guideline
Vegetables,Vegetables – Fresh,,,,,,ASPARAGUS. There is a problem with insect infestation in asparagus. These insects are called “thrip”. They are approximately 1-2mm long and are brown or black. They cannot be detected by simply looking at the asparagus. For instructions on how to check for them contact your local Rabbi or shomer.,Guideline
Vegetables,Vegetables – Frozen,,,,,,All FROZEN PLAIN UNCOOKED RAW VEGETABLES are acceptable. They must not contain either sauces or other additives.,Guideline
Vegetables,Vegetables – Frozen,,,,,,PRE-COOKED READY-TO-EAT FROZEN VEGETABLES are NOT ACCEPTABLE.,Guideline
Vegetables,Vegetables – Frozen,,,,,,FROZEN PLAIN POTATOES in a vegetable mix are acceptable provided oil is not listed as an ingredient.,Guideline
Vegetables,Vegetables – Frozen,,,,,,Only CHOPPED FROZEN SPINACH may be considered acceptable WHOLE FROZEN SPINACH LEAVES MAY NOT BE USED due to the inevitability of insect infestation.,Guideline
Vegetables,Vegetables – Frozen,,,,,,All Cut & Frozen Potatoes Chips or Potato French Fries are NOT ACCEPTABLE unless bearing a Hechsher (they are par-cooked or prepared with oils that are not acceptable). ,Guideline
Vegetables,Vegetables – Frozen,,,,,,Pre-Cooked Ready to Eat Frozen Vegetables are not acceptable.,Guideline
Vegetables,Vegetables – Frozen,,,,,,All Stir Fried Vegetables in Sauces ,Guideline
Vegetables,Vegetables – Frozen,,,,,,All precooked & frozen Vegetables (i.e. Asparagus).,Guideline
Vegetables,Vegetables – Frozen,Cavendish,Old Fashioned Hash Browns Potato Patties-Countdown,P,OU,,,Product
Vegetables,Vegetables – Frozen,Frys,Frozen Vegetarian Products–a wide range available at Greys Ave Deli,P,,,,Product
Vegetables,Vegetables - Tinned,,,,,,TINNED ASPARAGUS products are NOT ACCEPTABLE unless they are kosher certified due to risk of insect infestation.,Guideline
Vegetables,Vegetables - Tinned,,,,,,ASIAN TINNED PRODUCTS are NOT ACCEPTABLE.,Guideline
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Baked Beansin Tomato Sauce,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Black Eye Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Borlotti Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Chopped Tomatoes,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Lentils,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Red Kidney Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Bioitalia (Italy),Tomatoes –a variety available– check for hechsher.,P,OK,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Black Beans- all at Pak n Save,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Chickpeas,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Pinto Beans,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Red Kidney Beans,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Salad Beans,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Ceres Organics (USA),Soy Beans,P,CRC,,,Product
Vegetables,Vegetables - Tinned,Crossbow(S Africa),Chickpeas in Brine–at PnS & NW,P,J,,,Product
Vegetables,Vegetables - Tinned,Crossbow(S Africa),Small White Beans in Brine,P,J,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Aduki Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Baked Beanswith Sorghum & Mustard,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Black Soy Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),CaribbeanBlack Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Crushed Tomatoes (no added salt),P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Diced Tomatoes,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Lentils with Sweet Onion & Bayleaf,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Navy Beans,P,OK,,,Product
Vegetables,Vegetables - Tinned,Eden Organic (USA),Spicy Pintos with Jalapeno & Red Pepper,P,OK,,,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Baby Peas,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Baby Peas & Sweet Corn,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Borlotti Beans,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Butter Beans,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Capsicums,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Carrots all varieties,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Chick Peas,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Corn – Creamed & Whole Kernel,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Four Bean Mix,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Green Beans,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Green Peas,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Green Peas – no added salt,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Mixed Vegetables,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Peas & Carrots,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Red Kidney Beans,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Supersweet Corn Kernels,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Edgell (Aust),Tiny Taters,P,KA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Beetroot – diced,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Beetroot – sliced,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Beetroot – gourmet,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Beetroot –wedges,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Beetroot – whole baby,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Carrots -  baby whole,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Corn & Peas– Product of NZ,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Corn Kernels-  Product of NZ,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Corn Kernels – super sweet-  Product of NZ,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Green Beans,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Green Peas,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Golden Circle (Aust),Minted Peas,P,NKA,,Many products have been deleted.ONLY USE PRODUCTS ON THIS LIST.,Product
Vegetables,Vegetables - Tinned,Koo (S Africa),A variety of tinned vegetables–must have hechsher,P,J,,,Product
Vegetables,Vegetables - Tinned,Natural Value,Black Beans,P,OU,,,Product
Vegetables,Vegetables - Tinned,Natural Value,Dark Red Kidney Beans,P,OU,,,Product
Vegetables,Vegetables - Tinned,Natural Value,Garbanzo Beans,P,OU,,,Product
Vegetables,Vegetables - Tinned,Natural Value,Pinto Beans,P,OU,,,Product
Vegetables,Vegetables - Tinned,SPC (Aust),Tomatoes – Whole Peeled-ONLYacceptable if bearing ‘M’ or ‘E31’ on base or lid of can.,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Must be “Product of New Zealand”,P,,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Baked BeansMild Chilli,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Beetroot Baby,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Beetroot Chunks,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Beetroot Diced,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Beetroot Slices,P,NKA,,,Product
Vegetables,Vegetables - Tinned,Watties (NZ),Beetroot Slices – No Added Salt,P,NKA,,,Product
